Time,Hour_of_Year,Hour_of_Day,Month,Temperature,Wind_Speed,Wind_Direction,DNI,DHI,GHI,Streamflow_m3_s,Base_Load_kW,Lighting_Plugs_kW,Induction_Range_kW,Total_Electrical_Load_kW,DHW_Demand_Liters
2023-11-17 06:00:00,7687,6,11,9.4,1.8,98,0,0,0,0.033,0.36,0.07,0.0,0.43,0.0
2023-11-17 07:00:00,7688,7,11,9.3,1.9,102,0,0,0,0.014,0.39,0.06,0.0,0.45,0.0
2023-11-17 08:00:00,7689,8,11,9.0,1.9,103,0,0,0,0.012,0.38,0.07,0.0,0.45,0.0
2023-11-17 09:00:00,7690,9,11,8.8,2.0,104,0,0,0,0.014,0.36,0.09,0.0,0.45,0.0
2023-11-17 10:00:00,7691,10,11,8.6,2.1,105,0,0,0,0.012,0.37,0.03,0.0,0.4,0.0
2023-11-17 11:00:00,7692,11,11,8.5,2.1,106,0,0,0,0.012,0.36,0.14,0.0,0.5,0.0
2023-11-17 12:00:00,7693,12,11,8.4,2.2,108,0,0,0,0.012,0.38,0.2,0.0,0.58,0.0
2023-11-17 13:00:00,7694,13,11,8.200000000000001,2.3000000000000003,109,0,0,0,0.012,0.39,0.42,0.0,0.81,0.0
2023-11-17 14:00:00,7695,14,11,8.0,2.4000000000000004,111,0,0,0,0.014,0.36,0.4,0.37,1.14,38.4
2023-11-17 15:00:00,7696,15,11,8.4,2.4000000000000004,111,139,15,20,0.013,0.39,0.33,1.11,1.83,53.6
2023-11-17 16:00:00,7697,16,11,9.3,2.2,109,523,49,144,0.012,0.37,0.18,0.99,1.55,7.4
2023-11-17 17:00:00,7698,17,11,10.7,2.0,105,703,62,278,0.027,0.39,0.1,0.0,0.5,0.0
2023-11-17 18:00:00,7699,18,11,12.3,1.8,102,793,67,381,0.012,0.38,0.04,0.0,0.42,0.0
2023-11-17 19:00:00,7700,19,11,13.7,1.5,100,825,69,434,0.012,0.37,0.1,0.0,0.47,0.0
2023-11-17 20:00:00,7701,20,11,14.5,1.2000000000000002,96,822,70,434,0.017,0.37,0.11,0.0,0.48,0.0
2023-11-17 21:00:00,7702,21,11,14.8,1.1,88,792,66,382,0.023,0.38,0.21,0.0,0.6,0.0
2023-11-17 22:00:00,7703,22,11,14.5,1.0,82,718,59,282,0.012,0.38,0.41,0.0,0.79,0.0
2023-11-17 23:00:00,7704,23,11,13.4,1.1,80,564,44,150,0.014,0.35,0.63,0.0,0.98,0.0
2023-11-18 00:00:00,7705,0,11,11.9,1.4,81,178,16,23,0.019,0.39,0.62,0.56,1.56,11.6
2023-11-18 01:00:00,7706,1,11,11.1,1.8,85,0,0,0,0.016,0.39,0.54,1.57,2.5,26.8
2023-11-18 02:00:00,7707,2,11,10.8,2.2,89,0,0,0,0.014,0.37,0.4,2.16,2.93,5.4
2023-11-18 03:00:00,7708,3,11,10.5,2.4000000000000004,92,0,0,0,0.013,0.38,0.27,0.0,0.65,0.0
2023-11-18 04:00:00,7709,4,11,10.0,2.4000000000000004,93,0,0,0,0.016,0.36,0.12,0.0,0.48,0.0
2023-11-18 05:00:00,7710,5,11,9.7,2.3000000000000003,94,0,0,0,0.014,0.37,0.06,0.0,0.43,0.0
2023-11-18 06:00:00,7711,6,11,9.5,2.3000000000000003,94,0,0,0,0.013,0.4,0.02,0.0,0.42,0.0
2023-11-18 07:00:00,7712,7,11,9.4,2.3000000000000003,95,0,0,0,0.013,0.35,0.04,0.0,0.39,0.0
2023-11-18 08:00:00,7713,8,11,9.5,2.3000000000000003,100,0,0,0,0.014,0.35,0.02,0.0,0.37,0.0
2023-11-18 09:00:00,7714,9,11,9.6,2.3000000000000003,112,0,0,0,0.014,0.4,0.08,0.0,0.48,0.0
2023-11-18 10:00:00,7715,10,11,9.7,2.3000000000000003,129,0,0,0,0.012,0.38,0.04,0.0,0.42,0.0
2023-11-18 11:00:00,7716,11,11,9.7,2.2,149,0,0,0,0.017,0.35,0.13,0.0,0.48,0.0
2023-11-18 12:00:00,7717,12,11,9.9,2.1,165,0,0,0,0.016,0.36,0.2,0.0,0.56,0.0
2023-11-18 13:00:00,7718,13,11,10.1,1.8,165,0,0,0,0.015,0.36,0.37,0.0,0.73,0.0
2023-11-18 14:00:00,7719,14,11,10.2,1.7000000000000002,142,0,0,0,0.013,0.36,0.42,0.39,1.17,28.1
2023-11-18 15:00:00,7720,15,11,10.4,2.0,120,0,9,9,0.013,0.38,0.38,1.02,1.77,15.7
2023-11-18 16:00:00,7721,16,11,10.9,2.2,120,79,84,98,0.014,0.4,0.24,0.49,1.13,21.4
2023-11-18 17:00:00,7722,17,11,11.7,2.2,134,53,138,154,0.012,0.35,0.09,0.0,0.44,0.0
2023-11-18 18:00:00,7723,18,11,12.6,2.2,151,11,116,120,0.019,0.35,0.03,0.0,0.39,0.0
2023-11-18 19:00:00,7724,19,11,13.3,2.2,165,42,163,181,0.012,0.36,0.05,0.0,0.42,0.0
2023-11-18 20:00:00,7725,20,11,13.6,2.2,176,13,111,117,0.012,0.38,0.13,0.0,0.51,0.0
2023-11-18 21:00:00,7726,21,11,13.4,2.3000000000000003,182,8,91,94,0.014,0.38,0.27,0.0,0.64,0.0
2023-11-18 22:00:00,7727,22,11,13.1,2.5,199,15,70,75,0.016,0.38,0.39,0.0,0.77,0.0
2023-11-18 23:00:00,7728,23,11,12.7,3.1,235,0,15,15,0.014,0.35,0.61,0.0,0.97,0.0
2023-11-19 00:00:00,7729,0,11,12.2,4.1000000000000005,267,0,5,5,0.013,0.35,0.61,1.45,2.41,24.2
2023-11-19 01:00:00,7730,1,11,11.7,4.5,279,0,0,0,0.013,0.4,0.6,1.35,2.35,17.2
2023-11-19 02:00:00,7731,2,11,11.3,4.6000000000000005,281,0,0,0,0.034,0.36,0.41,0.73,1.5,17.5
2023-11-19 03:00:00,7732,3,11,11.0,4.9,282,0,0,0,0.018,0.37,0.27,0.0,0.64,0.0
2023-11-19 04:00:00,7733,4,11,10.8,5.1000000000000005,285,0,0,0,0.02,0.39,0.13,0.0,0.52,0.0
2023-11-19 05:00:00,7734,5,11,10.6,5.2,288,0,0,0,0.013,0.38,0.09,0.0,0.47,0.0
2023-11-19 06:00:00,7735,6,11,10.4,5.2,288,0,0,0,0.013,0.4,0.08,0.0,0.47,0.0
2023-11-19 07:00:00,7736,7,11,9.9,5.1000000000000005,287,0,0,0,0.015,0.37,0.1,0.0,0.47,0.0
2023-11-19 08:00:00,7737,8,11,9.4,4.9,286,0,0,0,0.013,0.37,0.09,0.0,0.46,0.0
2023-11-19 09:00:00,7738,9,11,8.9,4.7,285,0,0,0,0.014,0.38,0.06,0.0,0.44,0.0
2023-11-19 10:00:00,7739,10,11,8.6,4.4,286,0,0,0,0.013,0.37,0.06,0.0,0.44,0.0
2023-11-19 11:00:00,7740,11,11,8.4,4.2,286,0,0,0,0.018,0.38,0.13,0.0,0.5,0.0
2023-11-19 12:00:00,7741,12,11,8.3,3.9,285,0,0,0,0.014,0.38,0.17,0.0,0.55,0.0
2023-11-19 13:00:00,7742,13,11,8.200000000000001,3.6,284,0,0,0,0.013,0.37,0.36,0.0,0.74,0.0
2023-11-19 14:00:00,7743,14,11,8.1,3.4000000000000004,282,0,0,0,0.022,0.36,0.47,0.81,1.65,21.5
2023-11-19 15:00:00,7744,15,11,8.4,3.2,282,4,9,9,0.014,0.38,0.4,0.89,1.66,37.7
2023-11-19 16:00:00,7745,16,11,9.1,3.0,279,2,58,58,0.017,0.38,0.22,0.45,1.06,1.8
2023-11-19 17:00:00,7746,17,11,9.8,2.8000000000000003,277,214,124,188,0.013,0.39,0.06,0.0,0.45,0.0
2023-11-19 18:00:00,7747,18,11,10.3,2.6,277,341,155,287,0.027,0.39,0.05,0.0,0.44,0.0
2023-11-19 19:00:00,7748,19,11,10.6,2.5,277,114,165,215,0.015,0.38,0.1,0.0,0.48,0.0
2023-11-19 20:00:00,7749,20,11,10.8,2.2,278,738,96,418,0.013,0.36,0.09,0.0,0.45,0.0
2023-11-19 21:00:00,7750,21,11,10.8,2.0,280,415,147,310,0.013,0.38,0.22,0.0,0.6,0.0
2023-11-19 22:00:00,7751,22,11,10.7,1.7000000000000002,283,724,60,281,0.013,0.35,0.41,0.0,0.77,0.0
2023-11-19 23:00:00,7752,23,11,10.1,1.5,288,550,45,145,0.012,0.38,0.59,0.0,0.97,0.0
2023-11-20 00:00:00,7753,0,11,9.6,1.2000000000000002,296,163,16,22,0.013,0.38,0.68,2.48,3.54,11.5
2023-11-20 01:00:00,7754,1,11,9.7,0.7000000000000001,298,0,0,0,0.02,0.4,0.62,1.22,2.23,11.0
2023-11-20 02:00:00,7755,2,11,9.8,0.4,230,0,0,0,0.015,0.37,0.42,1.05,1.84,15.3
2023-11-20 03:00:00,7756,3,11,9.6,0.6000000000000001,153,0,0,0,0.014,0.37,0.2,0.0,0.57,0.0
2023-11-20 04:00:00,7757,4,11,9.3,1.0,141,0,0,0,0.013,0.39,0.09,0.0,0.48,0.0
2023-11-20 05:00:00,7758,5,11,8.5,1.7000000000000002,143,0,0,0,0.013,0.37,0.03,0.0,0.39,0.0
2023-11-20 06:00:00,7759,6,11,7.5,2.0,147,0,0,0,0.02,0.39,0.08,0.0,0.47,0.0
2023-11-20 07:00:00,7760,7,11,6.9,2.1,146,0,0,0,0.014,0.36,0.08,0.0,0.44,0.0
2023-11-20 08:00:00,7761,8,11,6.4,2.2,139,0,0,0,0.014,0.38,0.07,0.0,0.46,0.0
2023-11-20 09:00:00,7762,9,11,6.1000000000000005,2.4000000000000004,131,0,0,0,0.017,0.36,0.02,0.0,0.38,0.0
2023-11-20 10:00:00,7763,10,11,6.0,2.7,126,0,0,0,0.013,0.38,0.06,0.0,0.45,0.0
2023-11-20 11:00:00,7764,11,11,5.7,2.8000000000000003,124,0,0,0,0.017,0.37,0.08,0.0,0.44,0.0
2023-11-20 12:00:00,7765,12,11,5.2,2.6,123,0,0,0,0.015,0.38,0.24,0.0,0.62,0.0
2023-11-20 13:00:00,7766,13,11,4.800000000000001,2.5,119,0,0,0,0.025,0.4,0.37,0.0,0.77,0.0
2023-11-20 14:00:00,7767,14,11,4.6000000000000005,2.5,114,0,0,0,0.016,0.37,0.43,0.91,1.71,25.8
2023-11-20 15:00:00,7768,15,11,5.2,2.6,111,7,9,9,0.018,0.4,0.41,0.34,1.15,18.0
2023-11-20 16:00:00,7769,16,11,6.2,2.6,110,372,57,121,0.015,0.4,0.25,0.87,1.51,48.7
2023-11-20 17:00:00,7770,17,11,7.5,2.6,111,544,92,253,0.015,0.4,0.14,0.0,0.54,0.0
2023-11-20 18:00:00,7771,18,11,9.0,2.6,111,576,126,347,0.015,0.38,0.06,0.0,0.44,0.0
2023-11-20 19:00:00,7772,19,11,10.5,2.6,110,613,134,398,0.015,0.36,0.08,0.0,0.44,0.0
2023-11-20 20:00:00,7773,20,11,11.6,2.5,109,600,138,397,0.014,0.37,0.16,0.0,0.53,0.0
2023-11-20 21:00:00,7774,21,11,12.1,2.5,108,517,134,335,0.015,0.36,0.23,0.0,0.59,0.0
2023-11-20 22:00:00,7775,22,11,12.0,2.3000000000000003,107,380,126,241,0.016,0.38,0.37,0.0,0.74,0.0
2023-11-20 23:00:00,7776,23,11,11.0,2.2,106,368,67,133,0.013,0.37,0.63,0.0,0.99,0.0
2023-11-21 00:00:00,7777,0,11,9.9,2.2,107,3,15,15,0.019,0.39,0.66,2.09,3.13,17.1
2023-11-21 01:00:00,7778,1,11,9.5,2.3000000000000003,108,0,0,0,0.015,0.36,0.61,2.41,3.38,1.2
2023-11-21 02:00:00,7779,2,11,9.5,2.6,110,0,0,0,0.015,0.37,0.41,1.84,2.62,13.9
2023-11-21 03:00:00,7780,3,11,9.6,2.8000000000000003,112,0,0,0,0.018,0.37,0.26,0.0,0.63,0.0
2023-11-21 04:00:00,7781,4,11,9.8,2.9000000000000004,116,0,0,0,0.017,0.38,0.09,0.0,0.46,0.0
2023-11-21 05:00:00,7782,5,11,9.7,2.8000000000000003,118,0,0,0,0.018,0.4,0.09,0.0,0.49,0.0
2023-11-21 06:00:00,7783,6,11,9.3,2.7,119,0,0,0,0.014,0.37,0.05,0.0,0.42,0.0
2023-11-21 07:00:00,7784,7,11,8.8,2.6,122,0,0,0,0.033,0.37,0.02,0.0,0.38,0.0
2023-11-21 08:00:00,7785,8,11,8.5,2.4000000000000004,128,0,0,0,0.014,0.39,0.07,0.0,0.46,0.0
2023-11-21 09:00:00,7786,9,11,8.200000000000001,2.2,136,0,0,0,0.032,0.4,0.02,0.0,0.42,0.0
2023-11-21 10:00:00,7787,10,11,7.9,2.2,142,0,0,0,0.017,0.37,0.06,0.0,0.43,0.0
2023-11-21 11:00:00,7788,11,11,7.800000000000001,2.4000000000000004,145,0,0,0,0.039,0.37,0.08,0.0,0.45,0.0
2023-11-21 12:00:00,7789,12,11,7.800000000000001,2.6,149,0,0,0,0.014,0.36,0.17,0.0,0.53,0.0
2023-11-21 13:00:00,7790,13,11,7.800000000000001,2.8000000000000003,156,0,0,0,0.015,0.35,0.4,0.0,0.75,0.0
2023-11-21 14:00:00,7791,14,11,8.1,2.8000000000000003,163,0,0,0,0.014,0.36,0.49,0.56,1.41,14.4
2023-11-21 15:00:00,7792,15,11,8.6,2.9000000000000004,169,1,9,9,0.015,0.4,0.34,0.57,1.31,26.1
2023-11-21 16:00:00,7793,16,11,9.5,2.9000000000000004,174,392,56,122,0.014,0.38,0.2,1.09,1.66,54.7
2023-11-21 17:00:00,7794,17,11,10.9,2.8000000000000003,176,482,99,240,0.017,0.38,0.1,0.0,0.48,0.0
2023-11-21 18:00:00,7795,18,11,12.4,2.7,176,195,170,244,0.017,0.37,0.11,0.0,0.48,0.0
2023-11-21 19:00:00,7796,19,11,13.4,2.5,177,408,163,337,0.015,0.36,0.12,0.0,0.48,0.0
2023-11-21 20:00:00,7797,20,11,13.8,2.4000000000000004,179,486,153,362,0.015,0.36,0.09,0.0,0.46,0.0
2023-11-21 21:00:00,7798,21,11,13.9,2.4000000000000004,180,356,168,305,0.017,0.39,0.21,0.0,0.61,0.0
2023-11-21 22:00:00,7799,22,11,13.7,2.5,182,671,67,268,0.015,0.37,0.4,0.0,0.77,0.0
2023-11-21 23:00:00,7800,23,11,12.7,2.6,185,489,48,134,0.014,0.36,0.55,0.0,0.91,0.0
2023-11-22 00:00:00,7801,0,11,11.5,2.8000000000000003,188,166,14,19,0.015,0.4,0.61,1.91,2.92,0.1
2023-11-22 01:00:00,7802,1,11,11.0,3.0,190,0,0,0,0.015,0.35,0.62,0.8,1.77,14.7
2023-11-22 02:00:00,7803,2,11,11.1,3.1,192,0,0,0,0.021,0.38,0.37,0.53,1.29,7.3
2023-11-22 03:00:00,7804,3,11,11.2,3.0,192,0,0,0,0.016,0.35,0.27,0.0,0.62,0.0
2023-11-22 04:00:00,7805,4,11,11.2,2.9000000000000004,194,0,0,0,0.016,0.37,0.12,0.0,0.49,0.0
2023-11-22 05:00:00,7806,5,11,11.1,2.6,197,0,0,0,0.017,0.4,0.04,0.0,0.44,0.0
2023-11-22 06:00:00,7807,6,11,11.1,2.1,198,0,0,0,0.014,0.39,0.04,0.0,0.43,0.0
2023-11-22 07:00:00,7808,7,11,11.1,1.5,203,0,0,0,0.017,0.38,0.08,0.0,0.46,0.0
2023-11-22 08:00:00,7809,8,11,11.0,1.0,253,0,0,0,0.014,0.4,0.03,0.0,0.43,0.0
2023-11-22 09:00:00,7810,9,11,10.9,0.9,322,0,0,0,0.018,0.36,0.01,0.0,0.38,0.0
2023-11-22 10:00:00,7811,10,11,10.8,1.3,350,0,0,0,0.019,0.4,0.01,0.0,0.41,0.0
2023-11-22 11:00:00,7812,11,11,10.6,1.8,178,0,0,0,0.021,0.38,0.15,0.0,0.54,0.0
2023-11-22 12:00:00,7813,12,11,10.5,2.3000000000000003,4,0,0,0,0.017,0.37,0.21,0.0,0.58,0.0
2023-11-22 13:00:00,7814,13,11,10.5,2.7,8,0,0,0,0.016,0.37,0.33,0.0,0.71,0.0
2023-11-22 14:00:00,7815,14,11,10.4,3.0,10,0,0,0,0.015,0.36,0.43,1.1,1.89,44.7
2023-11-22 15:00:00,7816,15,11,10.4,3.2,11,0,4,4,0.015,0.4,0.39,0.81,1.59,19.1
2023-11-22 16:00:00,7817,16,11,10.6,3.4000000000000004,10,5,51,52,0.016,0.38,0.2,0.21,0.79,5.5
2023-11-22 17:00:00,7818,17,11,10.7,3.5,8,48,113,127,0.024,0.39,0.15,0.0,0.54,0.0
2023-11-22 18:00:00,7819,18,11,10.8,3.6,7,106,173,213,0.031,0.38,0.07,0.0,0.45,0.0
2023-11-22 19:00:00,7820,19,11,10.9,3.6,7,40,193,210,0.017,0.36,0.11,0.0,0.48,0.0
2023-11-22 20:00:00,7821,20,11,11.0,3.6,6,14,157,163,0.014,0.39,0.09,0.0,0.48,0.0
2023-11-22 21:00:00,7822,21,11,11.0,3.6,5,18,148,155,0.031,0.39,0.23,0.0,0.62,0.0
2023-11-22 22:00:00,7823,22,11,10.9,3.7,4,12,102,106,0.017,0.39,0.42,0.0,0.81,0.0
2023-11-22 23:00:00,7824,23,11,10.5,3.8,4,3,47,48,0.019,0.38,0.57,0.0,0.95,0.0
2023-11-23 00:00:00,7825,0,11,10.0,3.9,5,0,7,7,0.018,0.37,0.69,0.6,1.67,26.9
2023-11-23 01:00:00,7826,1,11,9.6,4.0,7,0,0,0,0.015,0.36,0.62,1.98,2.95,18.0
2023-11-23 02:00:00,7827,2,11,9.4,4.0,11,0,0,0,0.016,0.39,0.4,1.56,2.36,15.5
2023-11-23 03:00:00,7828,3,11,9.2,4.0,14,0,0,0,0.015,0.36,0.23,0.0,0.59,0.0
2023-11-23 04:00:00,7829,4,11,9.1,4.0,15,0,0,0,0.016,0.4,0.16,0.0,0.56,0.0
2023-11-23 05:00:00,7830,5,11,8.9,3.9,18,0,0,0,0.038,0.35,0.08,0.0,0.43,0.0
2023-11-23 06:00:00,7831,6,11,8.700000000000001,3.8,20,0,0,0,0.017,0.4,0.09,0.0,0.49,0.0
2023-11-23 07:00:00,7832,7,11,8.4,3.7,21,0,0,0,0.016,0.39,0.03,0.0,0.42,0.0
2023-11-23 08:00:00,7833,8,11,8.0,3.6,19,0,0,0,0.015,0.37,0.04,0.0,0.41,0.0
2023-11-23 09:00:00,7834,9,11,7.6,3.6,16,0,0,0,0.016,0.35,0.03,0.0,0.38,0.0
2023-11-23 10:00:00,7835,10,11,7.5,3.6,14,0,0,0,0.018,0.4,0.09,0.0,0.48,0.0
2023-11-23 11:00:00,7836,11,11,7.300000000000001,3.6,14,0,0,0,0.021,0.39,0.08,0.0,0.47,0.0
2023-11-23 12:00:00,7837,12,11,7.1000000000000005,3.6,14,0,0,0,0.019,0.38,0.23,0.0,0.6,0.0
2023-11-23 13:00:00,7838,13,11,7.0,3.6,16,0,0,0,0.015,0.35,0.37,0.0,0.72,0.0
2023-11-23 14:00:00,7839,14,11,6.800000000000001,3.4000000000000004,19,0,0,0,0.017,0.35,0.45,0.35,1.15,31.1
2023-11-23 15:00:00,7840,15,11,6.7,3.3000000000000003,22,108,10,11,0.02,0.4,0.33,0.99,1.72,32.0
2023-11-23 16:00:00,7841,16,11,6.800000000000001,3.2,25,517,43,126,0.015,0.38,0.2,0.78,1.37,47.1
2023-11-23 17:00:00,7842,17,11,7.2,3.1,26,765,50,268,0.015,0.36,0.12,0.0,0.48,0.0
2023-11-23 18:00:00,7843,18,11,7.800000000000001,3.0,26,845,55,371,0.017,0.39,0.04,0.0,0.42,0.0
2023-11-23 19:00:00,7844,19,11,8.700000000000001,3.1,24,877,59,428,0.026,0.35,0.13,0.0,0.48,0.0
2023-11-23 20:00:00,7845,20,11,9.3,3.2,22,316,154,288,0.016,0.36,0.14,0.0,0.51,0.0
2023-11-23 21:00:00,7846,21,11,9.7,3.4000000000000004,20,793,68,369,0.017,0.37,0.22,0.0,0.59,0.0
2023-11-23 22:00:00,7847,22,11,9.8,3.6,19,778,50,279,0.016,0.36,0.43,0.0,0.79,0.0
2023-11-23 23:00:00,7848,23,11,9.2,3.7,20,624,39,146,0.016,0.4,0.55,0.0,0.95,0.0
2023-11-24 00:00:00,7849,0,11,8.3,3.7,21,174,13,18,0.016,0.37,0.67,1.25,2.29,2.2
2023-11-24 01:00:00,7850,1,11,7.7,3.7,24,0,0,0,0.015,0.35,0.61,1.19,2.15,29.6
2023-11-24 02:00:00,7851,2,11,7.5,3.7,29,0,0,0,0.018,0.39,0.42,1.9,2.71,1.8
2023-11-24 03:00:00,7852,3,11,7.2,3.5,35,0,0,0,0.02,0.38,0.25,0.0,0.63,0.0
2023-11-24 04:00:00,7853,4,11,6.800000000000001,3.3000000000000003,41,0,0,0,0.016,0.37,0.11,0.0,0.48,0.0
2023-11-24 05:00:00,7854,5,11,6.4,3.1,43,0,0,0,0.024,0.39,0.09,0.0,0.48,0.0
2023-11-24 06:00:00,7855,6,11,6.0,2.9000000000000004,42,0,0,0,0.016,0.35,0.04,0.0,0.4,0.0
2023-11-24 07:00:00,7856,7,11,5.800000000000001,2.9000000000000004,38,0,0,0,0.016,0.36,0.07,0.0,0.43,0.0
2023-11-24 08:00:00,7857,8,11,5.6000000000000005,3.0,35,0,0,0,0.018,0.38,0.04,0.0,0.42,0.0
2023-11-24 09:00:00,7858,9,11,5.5,3.1,33,0,0,0,0.018,0.36,0.02,0.0,0.38,0.0
2023-11-24 10:00:00,7859,10,11,5.4,3.2,33,0,0,0,0.022,0.38,0.04,0.0,0.42,0.0
2023-11-24 11:00:00,7860,11,11,5.2,3.1,34,0,0,0,0.016,0.35,0.1,0.0,0.45,0.0
2023-11-24 12:00:00,7861,12,11,5.1000000000000005,3.1,36,0,0,0,0.02,0.36,0.26,0.0,0.62,0.0
2023-11-24 13:00:00,7862,13,11,5.0,3.0,38,0,0,0,0.018,0.38,0.33,0.0,0.71,0.0
2023-11-24 14:00:00,7863,14,11,4.800000000000001,2.8000000000000003,39,0,0,0,0.017,0.37,0.42,0.67,1.46,28.3
2023-11-24 15:00:00,7864,15,11,5.0,2.7,39,94,8,9,0.016,0.38,0.35,0.94,1.67,13.7
2023-11-24 16:00:00,7865,16,11,6.0,2.5,37,537,42,126,0.016,0.37,0.26,0.38,1.01,4.9
2023-11-24 17:00:00,7866,17,11,7.4,2.5,33,790,48,270,0.015,0.37,0.07,0.0,0.44,0.0
2023-11-24 18:00:00,7867,18,11,8.9,2.5,28,868,54,375,0.02,0.38,0.06,0.0,0.44,0.0
2023-11-24 19:00:00,7868,19,11,9.9,2.7,24,899,56,431,0.016,0.39,0.1,0.0,0.5,0.0
2023-11-24 20:00:00,7869,20,11,10.5,2.9000000000000004,21,901,56,434,0.015,0.35,0.11,0.0,0.46,0.0
2023-11-24 21:00:00,7870,21,11,10.6,3.1,18,874,53,382,0.016,0.38,0.22,0.0,0.6,0.0
2023-11-24 22:00:00,7871,22,11,10.3,3.2,15,806,47,282,0.021,0.37,0.4,0.0,0.77,0.0
2023-11-24 23:00:00,7872,23,11,9.2,3.4000000000000004,13,655,37,148,0.021,0.39,0.59,0.0,0.99,0.0
2023-11-25 00:00:00,7873,0,11,7.9,3.5,13,194,13,18,0.016,0.38,0.62,0.7,1.7,7.4
2023-11-25 01:00:00,7874,1,11,7.4,3.5,15,0,0,0,0.022,0.37,0.6,0.69,1.67,10.0
2023-11-25 02:00:00,7875,2,11,7.1000000000000005,3.4000000000000004,19,0,0,0,0.034,0.38,0.43,2.32,3.12,11.7
2023-11-25 03:00:00,7876,3,11,6.6000000000000005,3.3000000000000003,24,0,0,0,0.024,0.4,0.26,0.0,0.66,0.0
2023-11-25 04:00:00,7877,4,11,6.1000000000000005,3.1,31,0,0,0,0.024,0.39,0.14,0.0,0.53,0.0
2023-11-25 05:00:00,7878,5,11,5.6000000000000005,2.9000000000000004,39,0,0,0,0.018,0.36,0.04,0.0,0.39,0.0
2023-11-25 06:00:00,7879,6,11,5.1000000000000005,2.8000000000000003,46,0,0,0,0.021,0.38,0.07,0.0,0.45,0.0
2023-11-25 07:00:00,7880,7,11,4.5,2.6,53,0,0,0,0.017,0.35,0.01,0.0,0.36,0.0
2023-11-25 08:00:00,7881,8,11,4.0,2.5,58,0,0,0,0.022,0.4,0.09,0.0,0.48,0.0
2023-11-25 09:00:00,7882,9,11,3.6,2.5,62,0,0,0,0.019,0.39,0.09,0.0,0.48,0.0
2023-11-25 10:00:00,7883,10,11,3.3000000000000003,2.5,64,0,0,0,0.016,0.35,0.04,0.0,0.39,0.0
2023-11-25 11:00:00,7884,11,11,3.0,2.5,65,0,0,0,0.022,0.36,0.14,0.0,0.5,0.0
2023-11-25 12:00:00,7885,12,11,2.6,2.5,67,0,0,0,0.018,0.35,0.17,0.0,0.52,0.0
2023-11-25 13:00:00,7886,13,11,2.3000000000000003,2.5,68,0,0,0,0.018,0.38,0.39,0.0,0.77,0.0
2023-11-25 14:00:00,7887,14,11,2.0,2.5,69,0,0,0,0.016,0.36,0.47,0.85,1.68,50.4
2023-11-25 15:00:00,7888,15,11,2.3000000000000003,2.4000000000000004,72,123,9,10,0.017,0.4,0.38,0.97,1.74,2.5
2023-11-25 16:00:00,7889,16,11,3.4000000000000004,2.2,73,510,44,122,0.03,0.37,0.22,0.72,1.31,6.7
2023-11-25 17:00:00,7890,17,11,5.0,2.0,73,834,43,275,0.028,0.38,0.09,0.0,0.47,0.0
2023-11-25 18:00:00,7891,18,11,6.800000000000001,1.9,71,901,49,379,0.016,0.39,0.08,0.0,0.46,0.0
2023-11-25 19:00:00,7892,19,11,8.200000000000001,1.8,66,928,51,435,0.016,0.36,0.08,0.0,0.44,0.0
2023-11-25 20:00:00,7893,20,11,9.1,1.8,58,928,52,438,0.018,0.37,0.1,0.0,0.47,0.0
2023-11-25 21:00:00,7894,21,11,9.4,1.9,52,897,51,386,0.016,0.38,0.25,0.0,0.62,0.0
2023-11-25 22:00:00,7895,22,11,9.2,2.0,48,821,46,283,0.017,0.38,0.38,0.0,0.77,0.0
2023-11-25 23:00:00,7896,23,11,7.9,2.2,48,669,36,148,0.016,0.35,0.54,0.0,0.89,0.0
2023-11-26 00:00:00,7897,0,11,6.300000000000001,2.4000000000000004,50,197,13,18,0.025,0.38,0.68,2.44,3.5,11.8
2023-11-26 01:00:00,7898,1,11,5.7,2.4000000000000004,54,0,0,0,0.02,0.35,0.59,2.13,3.07,8.5
2023-11-26 02:00:00,7899,2,11,5.4,2.4000000000000004,58,0,0,0,0.018,0.38,0.38,1.76,2.52,3.6
2023-11-26 03:00:00,7900,3,11,5.2,2.5,63,0,0,0,0.02,0.39,0.26,0.0,0.66,0.0
2023-11-26 04:00:00,7901,4,11,5.0,2.5,68,0,0,0,0.034,0.37,0.11,0.0,0.48,0.0
2023-11-26 05:00:00,7902,5,11,4.9,2.6,75,0,0,0,0.017,0.39,0.1,0.0,0.49,0.0
2023-11-26 06:00:00,7903,6,11,4.7,2.6,84,0,0,0,0.016,0.39,0.06,0.0,0.44,0.0
2023-11-26 07:00:00,7904,7,11,4.4,2.7,94,0,0,0,0.017,0.4,0.06,0.0,0.46,0.0
2023-11-26 08:00:00,7905,8,11,4.1000000000000005,2.7,100,0,0,0,0.02,0.37,0.03,0.0,0.4,0.0
2023-11-26 09:00:00,7906,9,11,3.7,2.6,102,0,0,0,0.022,0.38,0.09,0.0,0.47,0.0
2023-11-26 10:00:00,7907,10,11,3.3000000000000003,2.6,101,0,0,0,0.017,0.4,0.06,0.0,0.46,0.0
2023-11-26 11:00:00,7908,11,11,2.9000000000000004,2.5,101,0,0,0,0.02,0.38,0.07,0.0,0.45,0.0
2023-11-26 12:00:00,7909,12,11,2.7,2.5,106,0,0,0,0.023,0.38,0.25,0.0,0.64,0.0
